(1,18.75)
(2,25.78125)
(3,10.9375)
(4,17.96875)
(5,17.96875)
(6,18.75)
(7,18.75)
(8,18.75)
(9,18.75)
(10,19.53125)
(11,14.84375)
(12,16.40625)
(13,18.75)
(14,18.75)
(15,18.75)
(16,17.96875)
(17,18.75)
(18,17.96875)
(19,17.96875)
(20,17.96875)
(21,17.96875)
(22,17.1875)
(23,16.40625)
(24,17.1875)
(25,17.1875)
(26,16.40625)
(27,15.625)
(28,14.84375)
(29,14.84375)
(30,14.0625)
(31,17.1875)
(32,16.40625)
(33,14.0625)
(34,14.0625)
(35,14.0625)
(36,20.3125)
(37,20.3125)
(38,20.3125)
(39,20.3125)
(40,17.1875)
(41,20.3125)
(42,19.53125)
(43,18.75)
(44,23.4375)
(45,28.90625)
(46,21.09375)
(47,21.09375)
(48,18.75)
(49,19.53125)
(50,23.4375)
(51,21.09375)
(52,18.75)
(53,21.09375)
(54,22.65625)
(55,24.21875)
(56,25.0)
(57,20.3125)
(58,22.65625)
(59,27.34375)
(60,30.46875)
(61,25.0)
(62,24.21875)
(63,19.53125)
(64,21.875)
(65,20.3125)
(66,26.5625)
(67,21.09375)
(68,24.21875)
(69,22.65625)
(70,25.78125)
(71,24.21875)
(72,21.09375)
(73,33.59375)
(74,31.25)
(75,17.96875)
(76,18.75)
(77,18.75)
(78,15.625)
(79,14.0625)
(80,15.625)
(81,15.625)
(82,12.5)
(83,14.84375)
(84,14.0625)
(85,26.5625)
(86,26.5625)
(87,31.25)
(88,32.8125)
(89,28.125)
(90,25.78125)
(91,25.78125)
(92,16.40625)
(93,25.78125)
(94,28.125)
(95,28.125)
(96,16.40625)
(97,27.34375)
(98,31.25)
(99,37.5)
(100,36.71875)
(101,38.28125)
(102,38.28125)
(103,36.71875)
(104,30.46875)
(105,33.59375)
(106,31.25)
(107,31.25)
(108,34.375)
(109,35.15625)
(110,35.9375)
(111,32.03125)
(112,37.5)
(113,37.5)
(114,35.15625)
(115,44.53125)
(116,36.71875)
(117,42.1875)
(118,35.9375)
(119,40.625)
(120,36.71875)
(121,36.71875)
(122,35.9375)
(123,35.9375)
(124,35.9375)
(125,38.28125)
(126,36.71875)
(127,37.5)
(128,35.9375)
(129,35.9375)
(130,38.28125)
(131,37.5)
(132,36.71875)
(133,35.9375)
(134,36.71875)
(135,37.5)
(136,36.71875)
(137,35.9375)
(138,36.71875)
(139,36.71875)
(140,32.8125)
(141,32.03125)
(142,37.5)
(143,36.71875)
(144,38.28125)
(145,39.84375)
(146,39.0625)
(147,43.75)
(148,41.40625)
(149,39.84375)
(150,43.75)
(151,33.59375)
(152,29.6875)
(153,34.375)
(154,35.15625)
(155,33.59375)
(156,35.9375)
(157,34.375)
(158,34.375)
(159,36.71875)
(160,37.5)
(161,34.375)
(162,38.28125)
(163,39.0625)
(164,40.625)
(165,46.09375)
(166,44.53125)
(167,42.96875)
(168,39.84375)
(169,41.40625)
(170,42.96875)
(171,35.15625)
(172,35.9375)
(173,37.5)
(174,38.28125)
(175,39.84375)
(176,37.5)
(177,38.28125)
(178,36.71875)
(179,35.15625)
(180,34.375)
(181,32.8125)
(182,37.5)
(183,39.84375)
(184,42.96875)
(185,42.96875)
(186,41.40625)
(187,43.75)
(188,47.65625)
(189,46.875)
(190,34.375)
(191,34.375)
(192,37.5)
(193,35.15625)
(194,34.375)
(195,30.46875)
(196,42.96875)
(197,34.375)
(198,35.9375)
(199,28.90625)
(200,35.15625)
(201,35.15625)
(202,27.34375)
(203,46.875)
(204,36.71875)
(205,35.9375)
(206,46.09375)
(207,37.5)
(208,35.9375)
(209,41.40625)
(210,44.53125)
(211,44.53125)
(212,46.09375)
(213,34.375)
(214,39.0625)
(215,38.28125)
(216,39.84375)
(217,36.71875)
(218,34.375)
(219,33.59375)
(220,25.0)
(221,36.71875)
(222,35.15625)
(223,35.15625)
(224,33.59375)
(225,30.46875)
(226,30.46875)
(227,29.6875)
(228,28.90625)
(229,30.46875)
(230,25.78125)
(231,30.46875)
(232,29.6875)
(233,28.90625)
(234,28.90625)
(235,24.21875)
(236,30.46875)
(237,25.78125)
(238,28.90625)
(239,28.90625)
(240,29.6875)
(241,29.6875)
(242,28.90625)
(243,30.46875)
(244,30.46875)
(245,28.90625)
(246,28.90625)
(247,28.90625)
(248,28.90625)
(249,28.90625)
(250,30.46875)
(251,28.125)
